"1", "2", "3", "4", "5"
0.062, 0.13, 0.326, 0.274, 0.208
0.172, 0.202, 0.128, 0.296, 0.202
0.284, 0.256, 0.252, 0.108, 0.1
0.364, 0.26, 0.126, 0.156, 0.094
0.044, 0.026, 0.02, 0.828, 0.082
0.5, 0.066, 0.072, 0.26, 0.102
0.344, 0.392, 0.008, 0.182, 0.074
0.212, 0.236, 0.192, 0.182, 0.178
0.266, 0.134, 0.296, 0.26, 0.044
0.116, 0.692, 0.022, 0.052, 0.118
0.11, 0.124, 0.358, 0.264, 0.144
0.184, 0.136, 0.17, 0.434, 0.076
0.888, 0.062, 0, 0.018, 0.032
0.226, 0.112, 0.116, 0.252, 0.294
0.502, 0.358, 0.02, 0.058, 0.062
0.208, 0.148, 0.308, 0.156, 0.18
0.232, 0.118, 0.326, 0.264, 0.06
0.24, 0.234, 0.266, 0.174, 0.086
0.166, 0.066, 0.05, 0.184, 0.534
0.18, 0.078, 0.426, 0.072, 0.244
0.128, 0.078, 0.46, 0.236, 0.098
0.08, 0.074, 0.19, 0.452, 0.204
0.21, 0.196, 0.264, 0.178, 0.152
0.01, 0.926, 0.008, 0.048, 0.008
0.088, 0.102, 0.408, 0.314, 0.088
0.14, 0.192, 0.198, 0.244, 0.226
0.118, 0.258, 0.304, 0.214, 0.106
0.206, 0.322, 0.064, 0.206, 0.202
0.172, 0.114, 0.176, 0.27, 0.268
0.026, 0.028, 0.04, 0.878, 0.028
0.254, 0.268, 0.224, 0.132, 0.122
0.14, 0.096, 0.256, 0.23, 0.278
0.03, 0.102, 0.028, 0.21, 0.63
0.214, 0.096, 0.166, 0.202, 0.322
0.028, 0.02, 0.012, 0.92, 0.02
0.252, 0.246, 0.142, 0.274, 0.086
0.058, 0.232, 0.266, 0.2, 0.244
0.026, 0.012, 0.006, 0.952, 0.004
0.05, 0.6, 0.154, 0.15, 0.046
0.196, 0.534, 0.074, 0.12, 0.076
0.122, 0.214, 0.29, 0.22, 0.154
0.1, 0.07, 0.242, 0.162, 0.426
0.174, 0.398, 0.056, 0.234, 0.138
0.152, 0.192, 0.162, 0.208, 0.286
0.25, 0.184, 0.068, 0.094, 0.404
0.09, 0.51, 0.028, 0.1, 0.272
0.128, 0.3, 0.186, 0.1, 0.286
0.184, 0.146, 0.15, 0.386, 0.134
0.088, 0.526, 0.226, 0.068, 0.092
0.114, 0.1, 0.382, 0.202, 0.202
0.218, 0.322, 0.07, 0.218, 0.172
0.23, 0.308, 0.096, 0.352, 0.014
0.144, 0.288, 0.142, 0.316, 0.11
0.444, 0.17, 0.052, 0.28, 0.054
0.008, 0.036, 0.064, 0.872, 0.02
0.136, 0.112, 0.286, 0.438, 0.028
0.134, 0.126, 0.05, 0.464, 0.226
0.008, 0.002, 0.006, 0.016, 0.968
0.114, 0.156, 0.246, 0.266, 0.218
0.18, 0.122, 0.08, 0.34, 0.278
0.014, 0.018, 0.082, 0.054, 0.832
0.27, 0.14, 0.204, 0.276, 0.11
0.356, 0.332, 0.064, 0.152, 0.096
0.192, 0.276, 0.272, 0.166, 0.094
0.2, 0.136, 0.21, 0.232, 0.222
0.15, 0.136, 0.126, 0.47, 0.118
0.142, 0.124, 0.172, 0.5, 0.062
0.802, 0.104, 0.01, 0.04, 0.044
0.118, 0.458, 0.128, 0.234, 0.062
0.018, 0.012, 0, 0.022, 0.948
0.192, 0.138, 0.046, 0.484, 0.14
0.116, 0.202, 0.27, 0.228, 0.184
0.212, 0.12, 0.262, 0.224, 0.182
0.198, 0.442, 0.082, 0.118, 0.16
0.186, 0.718, 0.01, 0.056, 0.03
0.224, 0.23, 0.258, 0.162, 0.126
0.08, 0.142, 0.14, 0.056, 0.582
0.08, 0.14, 0.276, 0.36, 0.144
0.54, 0.256, 0.032, 0.072, 0.1
0.37, 0.364, 0.026, 0.16, 0.08
0.082, 0.644, 0.09, 0.1, 0.084
0.138, 0.072, 0.122, 0.46, 0.208
0.108, 0.264, 0.302, 0.262, 0.064
0.13, 0.328, 0.146, 0.182, 0.214
0.118, 0.174, 0.354, 0.188, 0.166
0.12, 0.112, 0.262, 0.45, 0.056
0.262, 0.13, 0.246, 0.212, 0.15
0.072, 0.196, 0.178, 0.344, 0.21
0.138, 0.224, 0.172, 0.214, 0.252
0.044, 0.024, 0.026, 0.246, 0.66
0.076, 0.18, 0.092, 0.602, 0.05
0.172, 0.572, 0.066, 0.106, 0.084
0.182, 0.208, 0.14, 0.136, 0.334
0.118, 0.214, 0.194, 0.294, 0.18
0.5, 0.264, 0.024, 0.166, 0.046
0.892, 0.038, 0.014, 0.028, 0.028
0.242, 0.54, 0.094, 0.09, 0.034
0.28, 0.344, 0.108, 0.208, 0.06
0.198, 0.224, 0.112, 0.166, 0.3
0.026, 0.03, 0.756, 0.172, 0.016
0.152, 0.204, 0.036, 0.184, 0.424
0.048, 0.056, 0.096, 0.02, 0.78
0.188, 0.124, 0.186, 0.248, 0.254
0.06, 0.316, 0.234, 0.306, 0.084
0.086, 0.178, 0.156, 0.468, 0.112
0.188, 0.344, 0.192, 0.204, 0.072
0.324, 0.24, 0.194, 0.152, 0.09
0.246, 0.208, 0.194, 0.274, 0.078
0.474, 0.286, 0.024, 0.186, 0.03
0.352, 0.126, 0.108, 0.128, 0.286
0.05, 0.08, 0.012, 0.046, 0.812
0.378, 0.204, 0.144, 0.226, 0.048
0.1, 0.09, 0.112, 0.304, 0.394
0.124, 0.096, 0.122, 0.308, 0.35
0.3, 0.162, 0.208, 0.232, 0.098
0.286, 0.274, 0.05, 0.112, 0.278
0.21, 0.182, 0.264, 0.246, 0.098
0.138, 0.158, 0.392, 0.112, 0.2
0.198, 0.114, 0.074, 0.192, 0.422
0.158, 0.168, 0.324, 0.266, 0.084
0.14, 0.12, 0.204, 0.36, 0.176
0.198, 0.14, 0.088, 0.078, 0.496
0.38, 0.13, 0.004, 0.028, 0.458
0.186, 0.22, 0.264, 0.214, 0.116
0.238, 0.284, 0.018, 0.074, 0.386
0.216, 0.226, 0.232, 0.242, 0.084
0.154, 0.456, 0.034, 0.102, 0.254
0.15, 0.114, 0.264, 0.37, 0.102
0.142, 0.076, 0.396, 0.224, 0.162
0.054, 0.076, 0.09, 0.1, 0.68
0.308, 0.252, 0.096, 0.314, 0.03
0.256, 0.174, 0.178, 0.362, 0.03
0.216, 0.206, 0.088, 0.244, 0.246
0.118, 0.126, 0.22, 0.194, 0.342
0.19, 0.148, 0.21, 0.298, 0.154
0.278, 0.218, 0.12, 0.212, 0.172
0.126, 0.242, 0.166, 0.126, 0.34
0.154, 0.152, 0.268, 0.156, 0.27
0.026, 0.056, 0.48, 0.158, 0.28
0.202, 0.228, 0.144, 0.086, 0.34
0.274, 0.216, 0.318, 0.106, 0.086
0.11, 0.132, 0.312, 0.308, 0.138
0.15, 0.304, 0.126, 0.21, 0.21
0.078, 0.08, 0.48, 0.162, 0.2
0.124, 0.178, 0.41, 0.214, 0.074
0.648, 0.124, 0.086, 0.064, 0.078
0.12, 0.148, 0.272, 0.162, 0.298
0.302, 0.224, 0.156, 0.14, 0.178
0.226, 0.208, 0.106, 0.222, 0.238
0.278, 0.536, 0.06, 0.092, 0.034
0.116, 0.276, 0.236, 0.302, 0.07
0.474, 0.298, 0.044, 0.172, 0.012
0.126, 0.14, 0.22, 0.336, 0.178
0.324, 0.21, 0.134, 0.266, 0.066
0.1, 0.07, 0.536, 0.23, 0.064
0.238, 0.162, 0.248, 0.21, 0.142
0.22, 0.11, 0.172, 0.228, 0.27
0.222, 0.166, 0.288, 0.136, 0.188
0.182, 0.198, 0.336, 0.17, 0.114
0.114, 0.252, 0.27, 0.298, 0.066
0.362, 0.174, 0.2, 0.202, 0.062
0.004, 0.002, 0.98, 0.008, 0.006
0.038, 0.162, 0.472, 0.25, 0.078
0.118, 0.278, 0.052, 0.296, 0.256
0.532, 0.304, 0.042, 0.064, 0.058
0.15, 0.254, 0.092, 0.33, 0.174
0.296, 0.39, 0.026, 0.174, 0.114
0.22, 0.188, 0.324, 0.214, 0.054
0.458, 0.142, 0.048, 0.142, 0.21
0.224, 0.162, 0.11, 0.212, 0.292
0.244, 0.184, 0.284, 0.194, 0.094
0.194, 0.158, 0.13, 0.342, 0.176
0.028, 0.03, 0.826, 0.078, 0.038
0.49, 0.342, 0.026, 0.13, 0.012
0.106, 0.06, 0.026, 0.076, 0.732
0.19, 0.244, 0.132, 0.214, 0.22
0.208, 0.28, 0.154, 0.208, 0.15
0.192, 0.14, 0.112, 0.176, 0.38
0.132, 0.22, 0.322, 0.192, 0.134
0.212, 0.542, 0.028, 0.074, 0.144
0.228, 0.372, 0.164, 0.13, 0.106
0.1, 0.146, 0.352, 0.208, 0.194
0.116, 0.29, 0.166, 0.222, 0.206
0.102, 0.59, 0.066, 0.106, 0.136
0.018, 0.026, 0.002, 0.86, 0.094
0.148, 0.048, 0.318, 0.214, 0.272
0.19, 0.55, 0.11, 0.054, 0.096
0.244, 0.228, 0.208, 0.208, 0.112
0.228, 0.318, 0.09, 0.19, 0.174
0.044, 0.166, 0.71, 0.052, 0.028
0.026, 0.018, 0.018, 0.104, 0.834
0.222, 0.218, 0.286, 0.212, 0.062
0.222, 0.152, 0.264, 0.218, 0.144
0.164, 0.07, 0.128, 0.25, 0.388
0.552, 0.266, 0.068, 0.09, 0.024
0.22, 0.436, 0.048, 0.22, 0.076
0.172, 0.11, 0.408, 0.142, 0.168
0.28, 0.204, 0.102, 0.176, 0.238
0.158, 0.202, 0.27, 0.154, 0.216
0.198, 0.172, 0.204, 0.266, 0.16
0.186, 0.198, 0.056, 0.068, 0.492
0.098, 0.182, 0.43, 0.158, 0.132
0.096, 0.124, 0.17, 0.5, 0.11
0.348, 0.186, 0.232, 0.124, 0.11
0.246, 0.142, 0.03, 0.076, 0.506
0.508, 0.152, 0.072, 0.176, 0.092
0.616, 0.206, 0.09, 0.074, 0.014
0.12, 0.28, 0.296, 0.206, 0.098
0.1, 0.088, 0.342, 0.294, 0.176
0.108, 0.302, 0.402, 0.124, 0.064
0.176, 0.176, 0.142, 0.306, 0.2
0.128, 0.166, 0.276, 0.272, 0.158
0.212, 0.096, 0.222, 0.226, 0.244
0.5, 0.37, 0.048, 0.048, 0.034
0.04, 0.79, 0.082, 0.046, 0.042
0.074, 0.222, 0.218, 0.178, 0.308
0.24, 0.14, 0.128, 0.486, 0.006
0.032, 0.034, 0.018, 0.046, 0.87
0.102, 0.052, 0.12, 0.136, 0.59
0.406, 0.26, 0.138, 0.138, 0.058
0.208, 0.358, 0.13, 0.162, 0.142
0.242, 0.118, 0.148, 0.24, 0.252
0.032, 0.02, 0.928, 0.014, 0.006
0.182, 0.118, 0.438, 0.188, 0.074
0.24, 0.426, 0.158, 0.134, 0.042
0.116, 0.056, 0.026, 0.588, 0.214
0.162, 0.194, 0.38, 0.176, 0.088
0.566, 0.264, 0.054, 0.068, 0.048
0.338, 0.162, 0.066, 0.264, 0.17
0.066, 0.108, 0.352, 0.072, 0.402
0.196, 0.216, 0.146, 0.236, 0.206
0.072, 0.09, 0.17, 0.326, 0.342
0.16, 0.256, 0.068, 0.36, 0.156
0.102, 0.424, 0.056, 0.23, 0.188
0.314, 0.158, 0.322, 0.186, 0.02
0.092, 0.152, 0.488, 0.188, 0.08
0.012, 0.038, 0.054, 0.044, 0.852
0.194, 0.16, 0.168, 0.318, 0.16
0.296, 0.264, 0.23, 0.134, 0.076
0.148, 0.15, 0.312, 0.268, 0.122
0.062, 0.034, 0.71, 0.126, 0.068
0.048, 0.066, 0.244, 0.496, 0.146
0.132, 0.27, 0.204, 0.262, 0.132
0.326, 0.35, 0.116, 0.09, 0.118
0.32, 0.138, 0.3, 0.166, 0.076
0.186, 0.2, 0.166, 0.392, 0.056
0.308, 0.174, 0.324, 0.11, 0.084
0.13, 0.576, 0.186, 0.07, 0.038
0.142, 0.08, 0.08, 0.128, 0.57
0.162, 0.272, 0.25, 0.06, 0.256
0.05, 0.108, 0.304, 0.34, 0.198
0.11, 0.374, 0.224, 0.174, 0.118
0.2, 0.71, 0.016, 0.024, 0.05
0.182, 0.258, 0.12, 0.422, 0.018
0.048, 0.004, 0.006, 0.01, 0.932
0.058, 0.028, 0.12, 0.758, 0.036
0.496, 0.3, 0.142, 0.046, 0.016
0.26, 0.108, 0.148, 0.116, 0.368
0.132, 0.196, 0.204, 0.276, 0.192
0.28, 0.182, 0.202, 0.198, 0.138
0.184, 0.134, 0.092, 0.45, 0.14
0.118, 0.06, 0.082, 0.158, 0.582
0.352, 0.138, 0.064, 0.182, 0.264
0.024, 0.046, 0.084, 0.156, 0.69
0.226, 0.486, 0.118, 0.114, 0.056
0.01, 0.014, 0.004, 0.964, 0.008
0.94, 0.028, 0.01, 0.016, 0.006
0.328, 0.146, 0.204, 0.254, 0.068
0.074, 0.142, 0.202, 0.196, 0.386
0.116, 0.182, 0.282, 0.138, 0.282
0.152, 0.08, 0.056, 0.216, 0.496
0.084, 0.132, 0.17, 0.52, 0.094
0.058, 0.58, 0.116, 0.19, 0.056
0.156, 0.162, 0.292, 0.184, 0.206
0.31, 0.174, 0.098, 0.17, 0.248
0.374, 0.366, 0.002, 0.068, 0.19
0.204, 0.24, 0.228, 0.142, 0.186
0.072, 0.11, 0.498, 0.27, 0.05
0.69, 0.244, 0.008, 0.04, 0.018
0.07, 0.136, 0.57, 0.13, 0.094
0.064, 0.072, 0.238, 0.264, 0.362
0.282, 0.118, 0.328, 0.178, 0.094
0.382, 0.15, 0.172, 0.166, 0.13
0.454, 0.3, 0.034, 0.162, 0.05
0.296, 0.434, 0.094, 0.146, 0.03
0.124, 0.67, 0.01, 0.084, 0.112
0.146, 0.132, 0.174, 0.326, 0.222
0.834, 0.056, 0.008, 0.074, 0.028
0.432, 0.144, 0.202, 0.162, 0.06
0.14, 0.306, 0.01, 0.536, 0.008
0.202, 0.288, 0.152, 0.236, 0.122
0.426, 0.24, 0.098, 0.136, 0.1
0.142, 0.124, 0.186, 0.518, 0.03
0.174, 0.286, 0.18, 0.168, 0.192
0.446, 0.274, 0.036, 0.106, 0.138
0.082, 0.086, 0.668, 0.122, 0.042
0.196, 0.584, 0.07, 0.124, 0.026
0.244, 0.262, 0.202, 0.152, 0.14
0.056, 0.072, 0.022, 0.138, 0.712
0.072, 0.096, 0.048, 0.696, 0.088
0.314, 0.184, 0.2, 0.232, 0.07
0.07, 0.064, 0.692, 0.1, 0.074
0.116, 0.504, 0.032, 0.254, 0.094
0.328, 0.148, 0.084, 0.13, 0.31
0.282, 0.148, 0.18, 0.246, 0.144
0.144, 0.136, 0.128, 0.332, 0.26
0.228, 0.244, 0.322, 0.122, 0.084
0.076, 0.046, 0.146, 0.474, 0.258
0.092, 0.188, 0.238, 0.356, 0.126
0.248, 0.27, 0.212, 0.184, 0.086
0.17, 0.176, 0.242, 0.248, 0.164
0.028, 0.046, 0.054, 0.808, 0.064
0.264, 0.448, 0.104, 0.124, 0.06
0.304, 0.274, 0.116, 0.19, 0.116
0.218, 0.254, 0.136, 0.192, 0.2
0.074, 0.12, 0.158, 0.268, 0.38
0.188, 0.276, 0.136, 0.152, 0.248
0.146, 0.154, 0.496, 0.114, 0.09
0.274, 0.246, 0.044, 0.142, 0.294
0.202, 0.446, 0.044, 0.176, 0.132
0.396, 0.19, 0.146, 0.194, 0.074
0.2, 0.168, 0.322, 0.196, 0.114
0.186, 0.296, 0.274, 0.13, 0.114
0.288, 0.254, 0.172, 0.18, 0.106
0.656, 0.178, 0.01, 0.11, 0.046
0.06, 0.492, 0.182, 0.104, 0.162
0.164, 0.272, 0.29, 0.18, 0.094
0.23, 0.358, 0.112, 0.236, 0.064
0.346, 0.224, 0.098, 0.212, 0.12
0.146, 0.124, 0.086, 0.38, 0.264
0.186, 0.112, 0.14, 0.432, 0.13
0.002, 0.028, 0.024, 0.936, 0.01
0.048, 0.094, 0.692, 0.106, 0.06
0.37, 0.222, 0.128, 0.218, 0.062
0.102, 0.402, 0.236, 0.128, 0.132
0.354, 0.25, 0.04, 0.284, 0.072
0.094, 0.124, 0.5, 0.146, 0.136
0.37, 0.19, 0.104, 0.078, 0.258
0.214, 0.268, 0.038, 0.47, 0.01
0.026, 0.022, 0.278, 0.084, 0.59
0.086, 0.124, 0.192, 0.514, 0.084
0.258, 0.18, 0.2, 0.192, 0.17
0.27, 0.194, 0.18, 0.25, 0.106
0.472, 0.18, 0.058, 0.16, 0.13
0.218, 0.082, 0.524, 0.088, 0.088
0.124, 0.292, 0.186, 0.236, 0.162
0.324, 0.208, 0.098, 0.132, 0.238
0.262, 0.214, 0.172, 0.222, 0.13
0.072, 0.088, 0.138, 0.224, 0.478
0.264, 0.11, 0.316, 0.194, 0.116
0.07, 0.194, 0.136, 0.104, 0.496
0.146, 0.192, 0.192, 0.284, 0.186
0.19, 0.134, 0.232, 0.262, 0.182
0.422, 0.202, 0.074, 0.134, 0.168
0.408, 0.212, 0.046, 0.14, 0.194
0.078, 0.084, 0.22, 0.562, 0.056
0.436, 0.342, 0.04, 0.16, 0.022
0.176, 0.39, 0.054, 0.21, 0.17
0.374, 0.372, 0.026, 0.184, 0.044
0.124, 0.206, 0.168, 0.284, 0.218
0.288, 0.354, 0.14, 0.09, 0.128
0.02, 0.024, 0.006, 0.944, 0.006
0.036, 0.114, 0.14, 0.386, 0.324
0.194, 0.194, 0.028, 0.104, 0.48
0.092, 0.194, 0.292, 0.286, 0.136
0.222, 0.34, 0.056, 0.286, 0.096
0.334, 0.276, 0.102, 0.222, 0.066
0.338, 0.28, 0.154, 0.174, 0.054
0.214, 0.142, 0.28, 0.17, 0.194
0.236, 0.188, 0.096, 0.224, 0.256
0.008, 0.898, 0.004, 0.086, 0.004
0.304, 0.268, 0.182, 0.186, 0.06
0.078, 0.146, 0.592, 0.128, 0.056
0.426, 0.154, 0.134, 0.11, 0.176
0.658, 0.132, 0.098, 0.098, 0.014
0.316, 0.292, 0.178, 0.104, 0.11
0.172, 0.238, 0.292, 0.134, 0.164
0.374, 0.244, 0.042, 0.17, 0.17
0.016, 0.052, 0.898, 0.016, 0.018
0.3, 0.206, 0.13, 0.204, 0.16
0.064, 0.068, 0.09, 0.444, 0.334
0.374, 0.166, 0.236, 0.156, 0.068
0.006, 0.044, 0.846, 0.056, 0.048
0.648, 0.206, 0.002, 0.036, 0.108
0.238, 0.144, 0.458, 0.1, 0.06
0.488, 0.146, 0.17, 0.106, 0.09
0.126, 0.212, 0.212, 0.28, 0.17
0.094, 0.086, 0.112, 0.378, 0.33
0.224, 0.096, 0.472, 0.178, 0.03
0.226, 0.136, 0.272, 0.16, 0.206
0.2, 0.16, 0.164, 0.204, 0.272
0.166, 0.204, 0.244, 0.2, 0.186
0.13, 0.174, 0.148, 0.3, 0.248
0.202, 0.208, 0.194, 0.25, 0.146
0.09, 0.08, 0.348, 0.41, 0.072
0.172, 0.22, 0.394, 0.136, 0.078
0.106, 0.312, 0.118, 0.22, 0.244
0.048, 0.062, 0.202, 0.116, 0.572
0.214, 0.18, 0.268, 0.204, 0.134
0.044, 0.626, 0.108, 0.102, 0.12
0.088, 0.138, 0.628, 0.056, 0.09
0.206, 0.232, 0.214, 0.178, 0.17
0.142, 0.246, 0.102, 0.268, 0.242
0.228, 0.476, 0.042, 0.1, 0.154
0.658, 0.184, 0.06, 0.078, 0.02
0.328, 0.134, 0.21, 0.252, 0.076
0.096, 0.15, 0.212, 0.478, 0.064
0.042, 0.29, 0.352, 0.07, 0.246
0.084, 0.1, 0.228, 0.21, 0.378
0.214, 0.37, 0.168, 0.144, 0.104
0.022, 0.238, 0.194, 0.226, 0.32
0.27, 0.258, 0.264, 0.06, 0.148
0.3, 0.2, 0.058, 0.398, 0.044
0.528, 0.266, 0.028, 0.138, 0.04
0.234, 0.262, 0.15, 0.18, 0.174
0, 0.056, 0.89, 0.028, 0.026
0.408, 0.29, 0.086, 0.094, 0.122
0.152, 0.192, 0.242, 0.29, 0.124
0.138, 0.114, 0.108, 0.484, 0.156
0.118, 0.188, 0.278, 0.204, 0.212
0.246, 0.28, 0.184, 0.184, 0.106
0.084, 0.078, 0.08, 0.654, 0.104
0.144, 0.286, 0.258, 0.21, 0.102
0.078, 0.07, 0.432, 0.094, 0.326
0.364, 0.478, 0.024, 0.066, 0.068
0.562, 0.106, 0.044, 0.042, 0.246
0.002, 0.028, 0.95, 0.01, 0.01
0.304, 0.194, 0.122, 0.17, 0.21
0.206, 0.168, 0.414, 0.154, 0.058
0.146, 0.16, 0.224, 0.376, 0.094
0.058, 0.064, 0.65, 0.17, 0.058
0.262, 0.162, 0.172, 0.208, 0.196
0.358, 0.142, 0.16, 0.22, 0.12
0.35, 0.17, 0.222, 0.16, 0.098
0.302, 0.144, 0.256, 0.198, 0.1
0.224, 0.352, 0.184, 0.116, 0.124
0.348, 0.25, 0.106, 0.24, 0.056
0.082, 0.12, 0.018, 0.228, 0.552
0.122, 0.092, 0.12, 0.608, 0.058
0.05, 0.036, 0.018, 0.874, 0.022
0.004, 0, 0.992, 0.002, 0.002
0.148, 0.152, 0.508, 0.146, 0.046
0.142, 0.216, 0.058, 0.12, 0.464
0.06, 0.032, 0.03, 0.048, 0.83
0.092, 0.058, 0.034, 0.076, 0.74
0.096, 0.186, 0.204, 0.162, 0.352
0.154, 0.34, 0.134, 0.226, 0.146
0.62, 0.14, 0.05, 0.112, 0.078
0.054, 0.164, 0.2, 0.53, 0.052
0.238, 0.252, 0.314, 0.134, 0.062
0.134, 0.114, 0.428, 0.152, 0.172
0.042, 0.072, 0.018, 0.02, 0.848
0.1, 0.184, 0.3, 0.17, 0.246
0.21, 0.256, 0.13, 0.18, 0.224
0.102, 0.102, 0.136, 0.512, 0.148
0.108, 0.1, 0.06, 0.248, 0.484
0.136, 0.162, 0.222, 0.38, 0.1
0.004, 0.004, 0.026, 0.956, 0.01
0.198, 0.202, 0.168, 0.246, 0.186
0.066, 0.068, 0.626, 0.128, 0.112
0.428, 0.234, 0.134, 0.126, 0.078
0.184, 0.472, 0.104, 0.192, 0.048
0.064, 0.108, 0.358, 0.152, 0.318
0.03, 0.026, 0.008, 0.858, 0.078
0.076, 0.046, 0.13, 0.07, 0.678
0.108, 0.15, 0.446, 0.15, 0.146
0.252, 0.35, 0.144, 0.152, 0.102
0.242, 0.13, 0.186, 0.156, 0.286
0.114, 0.58, 0.164, 0.11, 0.032
0.564, 0.192, 0.044, 0.078, 0.122
0.128, 0.132, 0.292, 0.214, 0.234
0.158, 0.086, 0.13, 0.326, 0.3
0.154, 0.518, 0.06, 0.074, 0.194
0.094, 0.074, 0.294, 0.21, 0.328
0.182, 0.122, 0.374, 0.2, 0.122
0.272, 0.288, 0.096, 0.166, 0.178
0.302, 0.282, 0.04, 0.27, 0.106
0.396, 0.358, 0.096, 0.116, 0.034
0.2, 0.218, 0.154, 0.254, 0.174
0.012, 0.008, 0.004, 0.896, 0.08
0.204, 0.31, 0.088, 0.182, 0.216
0.142, 0.286, 0.226, 0.284, 0.062
0.346, 0.244, 0.15, 0.2, 0.06
0.194, 0.31, 0.182, 0.176, 0.138
0.206, 0.29, 0.17, 0.25, 0.084
0.126, 0.104, 0.048, 0.606, 0.116
0.048, 0.096, 0.1, 0.218, 0.538
0.162, 0.222, 0.148, 0.368, 0.1
0.402, 0.074, 0.036, 0.346, 0.142
0.254, 0.168, 0.124, 0.252, 0.202
0.194, 0.192, 0.204, 0.29, 0.12
0.014, 0.014, 0.002, 0.962, 0.008
0.222, 0.154, 0.388, 0.114, 0.122
0.388, 0.216, 0.102, 0.172, 0.122
0.186, 0.182, 0.372, 0.16, 0.1
0.16, 0.334, 0.1, 0.116, 0.29
0.228, 0.152, 0.27, 0.128, 0.222
0.16, 0.22, 0.136, 0.214, 0.27
0.164, 0.152, 0.1, 0.466, 0.118
0.258, 0.084, 0.108, 0.32, 0.23
0.106, 0.266, 0.206, 0.244, 0.178
0.068, 0.186, 0.326, 0.286, 0.134
0.046, 0.016, 0.078, 0.166, 0.694
0.172, 0.226, 0.36, 0.152, 0.09
0.04, 0.016, 0.92, 0.01, 0.014
0.196, 0.214, 0.042, 0.25, 0.298
0.012, 0.034, 0.022, 0.036, 0.896
0.012, 0.08, 0.026, 0.014, 0.868
0.216, 0.262, 0.15, 0.226, 0.146
0.154, 0.276, 0.234, 0.14, 0.196
0.066, 0.354, 0.456, 0.092, 0.032
0.046, 0.058, 0.042, 0.122, 0.732
0.296, 0.21, 0.138, 0.236, 0.12
0.294, 0.202, 0.158, 0.158, 0.188
0.076, 0.14, 0.586, 0.104, 0.094
0.178, 0.268, 0.18, 0.19, 0.184
0.05, 0.042, 0.828, 0.042, 0.038
0.058, 0.134, 0.26, 0.486, 0.062
0.102, 0.112, 0.048, 0.276, 0.462
0.186, 0.194, 0.274, 0.248, 0.098
0.042, 0.072, 0.514, 0.216, 0.156
0.178, 0.384, 0.068, 0.076, 0.294
0.048, 0.03, 0.01, 0.892, 0.02
0.182, 0.212, 0.044, 0.184, 0.378
0.062, 0.148, 0.16, 0.032, 0.598
0.254, 0.228, 0.178, 0.208, 0.132
0.252, 0.256, 0.146, 0.264, 0.082
0.036, 0.06, 0.738, 0.062, 0.104
0.336, 0.288, 0.216, 0.092, 0.068
0.16, 0.112, 0.032, 0.194, 0.502
0.1, 0.076, 0.154, 0.618, 0.052
0.47, 0.102, 0.176, 0.182, 0.07
0.02, 0.578, 0.278, 0.088, 0.036
0.338, 0.266, 0.096, 0.166, 0.134
0.114, 0.084, 0.232, 0.294, 0.276
0.474, 0.16, 0.038, 0.156, 0.172
0.242, 0.068, 0.302, 0.148, 0.24
0.128, 0.15, 0.53, 0.13, 0.062
0.12, 0.176, 0.144, 0.468, 0.092
0.062, 0.058, 0.076, 0.1, 0.704
0.526, 0.16, 0.032, 0.264, 0.018
0.176, 0.242, 0.364, 0.192, 0.026
0.324, 0.302, 0.164, 0.136, 0.074
0.422, 0.154, 0.164, 0.12, 0.14
0.152, 0.254, 0.146, 0.216, 0.232
0.01, 0.022, 0.032, 0.024, 0.912
0.286, 0.196, 0.276, 0.162, 0.08
0.35, 0.318, 0.136, 0.182, 0.014
0.194, 0.238, 0.178, 0.32, 0.07
0.064, 0.132, 0.108, 0.3, 0.396
0.472, 0.17, 0.078, 0.232, 0.048
0.18, 0.192, 0.272, 0.256, 0.1
0.224, 0.25, 0.252, 0.154, 0.12
0.074, 0.67, 0.048, 0.068, 0.14
0.13, 0.208, 0.282, 0.314, 0.066
0.062, 0.672, 0.12, 0.114, 0.032
0.14, 0.214, 0.14, 0.432, 0.074
0.19, 0.18, 0.188, 0.122, 0.32
0.19, 0.098, 0.202, 0.186, 0.324
0.176, 0.568, 0.094, 0.074, 0.088
0.098, 0.17, 0.134, 0.264, 0.334
0.096, 0.126, 0.132, 0.362, 0.284
0.166, 0.14, 0.148, 0.452, 0.094
0.312, 0.446, 0.046, 0.106, 0.09
0.192, 0.206, 0.166, 0.32, 0.116
0.17, 0.232, 0.05, 0.144, 0.404
0.024, 0.046, 0.542, 0.108, 0.28
0.156, 0.144, 0.404, 0.214, 0.082
0.114, 0.138, 0.276, 0.23, 0.242
0.16, 0.192, 0.254, 0.228, 0.166
0.176, 0.292, 0.118, 0.268, 0.146
0.186, 0.08, 0.254, 0.292, 0.188
0.536, 0.114, 0.118, 0.168, 0.064
0.238, 0.276, 0.228, 0.186, 0.072
0.186, 0.074, 0.42, 0.146, 0.174
0.362, 0.424, 0.096, 0.094, 0.024
0.09, 0.056, 0.088, 0.586, 0.18
0.036, 0.036, 0.828, 0.07, 0.03
0.65, 0.138, 0.074, 0.102, 0.036
0.164, 0.17, 0.352, 0.162, 0.152
0.224, 0.192, 0.286, 0.156, 0.142
0.218, 0.258, 0.252, 0.204, 0.068
0.108, 0.154, 0.198, 0.144, 0.396
