"1", "2", "3", "4", "5"
0.102, 0.512, 0.134, 0.172, 0.08
0.3, 0.252, 0.128, 0.206, 0.114
0.11, 0.2, 0.27, 0.28, 0.14
0.376, 0.208, 0.122, 0.192, 0.102
0.232, 0.16, 0.264, 0.276, 0.068
0.25, 0.216, 0.204, 0.194, 0.136
0.532, 0.276, 0.03, 0.144, 0.018
0.554, 0.152, 0.058, 0.216, 0.02
0.498, 0.206, 0.04, 0.224, 0.032
0.244, 0.324, 0.162, 0.134, 0.136
0.256, 0.1, 0.322, 0.172, 0.15
0.08, 0.154, 0.112, 0.132, 0.522
0.17, 0.536, 0.042, 0.194, 0.058
0.258, 0.372, 0.026, 0.214, 0.13
0.25, 0.228, 0.222, 0.244, 0.056
0.212, 0.504, 0.164, 0.07, 0.05
0.208, 0.164, 0.102, 0.166, 0.36
0.21, 0.422, 0.122, 0.14, 0.106
0.23, 0.168, 0.06, 0.504, 0.038
0.58, 0.308, 0.042, 0.04, 0.03
0.306, 0.22, 0.212, 0.152, 0.11
0.074, 0.152, 0.14, 0.322, 0.312
0.346, 0.2, 0.218, 0.138, 0.098
0.33, 0.33, 0.15, 0.12, 0.07
0.522, 0.292, 0.072, 0.06, 0.054
0.37, 0.314, 0.082, 0.19, 0.044
0.314, 0.258, 0.154, 0.168, 0.106
0.224, 0.308, 0.118, 0.172, 0.178
0.09, 0.088, 0.1, 0.448, 0.274
0.248, 0.254, 0.216, 0.204, 0.078
0.248, 0.294, 0.182, 0.12, 0.156
0.134, 0.136, 0.09, 0.448, 0.192
0.138, 0.326, 0.162, 0.23, 0.144
0.202, 0.196, 0.12, 0.202, 0.28
0.42, 0.24, 0.07, 0.208, 0.062
0.31, 0.264, 0.184, 0.08, 0.162
0.17, 0.42, 0.154, 0.192, 0.064
0.298, 0.292, 0.142, 0.128, 0.14
0.386, 0.19, 0.294, 0.084, 0.046
0.252, 0.242, 0.158, 0.18, 0.168
0.194, 0.428, 0.174, 0.152, 0.052
0.256, 0.324, 0.102, 0.192, 0.126
0.154, 0.536, 0.09, 0.196, 0.024
0.212, 0.212, 0.144, 0.312, 0.12
0.32, 0.258, 0.114, 0.176, 0.132
0.174, 0.194, 0.302, 0.198, 0.132
0.26, 0.486, 0.058, 0.152, 0.044
0.052, 0.052, 0.036, 0.14, 0.72
0.326, 0.152, 0.292, 0.196, 0.034
0.602, 0.184, 0.072, 0.13, 0.012
0.362, 0.236, 0.032, 0.086, 0.284
0.3, 0.264, 0.224, 0.116, 0.096
0.108, 0.064, 0.142, 0.294, 0.392
0.172, 0.246, 0.214, 0.214, 0.154
0.184, 0.336, 0.204, 0.162, 0.114
0.398, 0.214, 0.124, 0.148, 0.116
0.188, 0.172, 0.18, 0.26, 0.2
0.204, 0.294, 0.15, 0.204, 0.148
0.142, 0.136, 0.082, 0.336, 0.304
0.25, 0.308, 0.062, 0.178, 0.202
0.336, 0.216, 0.13, 0.176, 0.142
0.504, 0.156, 0.038, 0.126, 0.176
0.52, 0.216, 0.086, 0.092, 0.086
0.16, 0.354, 0.116, 0.268, 0.102
0.33, 0.354, 0.052, 0.088, 0.176
0.398, 0.154, 0.188, 0.192, 0.068
0.234, 0.476, 0.052, 0.198, 0.04
0.22, 0.254, 0.152, 0.282, 0.092
0.228, 0.45, 0.104, 0.192, 0.026
0.472, 0.106, 0.202, 0.146, 0.074
0.256, 0.148, 0.224, 0.218, 0.154
0.374, 0.284, 0.068, 0.134, 0.14
0.298, 0.322, 0.084, 0.124, 0.172
0.192, 0.114, 0.102, 0.524, 0.068
0.29, 0.28, 0.23, 0.18, 0.02
0.422, 0.172, 0.19, 0.146, 0.07
0.81, 0.1, 0.016, 0.044, 0.03
0.264, 0.208, 0.224, 0.19, 0.114
0.596, 0.194, 0.032, 0.084, 0.094
0.392, 0.288, 0.04, 0.144, 0.136
0.452, 0.164, 0.112, 0.18, 0.092
0.232, 0.418, 0.126, 0.156, 0.068
0.638, 0.186, 0.006, 0.11, 0.06
0.16, 0.148, 0.402, 0.144, 0.146
0.384, 0.15, 0.048, 0.386, 0.032
0.124, 0.112, 0.09, 0.246, 0.428
0.134, 0.482, 0.17, 0.13, 0.084
0.24, 0.254, 0.188, 0.176, 0.142
0.138, 0.156, 0.322, 0.24, 0.144
0.47, 0.21, 0.082, 0.148, 0.09
0.298, 0.238, 0.104, 0.178, 0.182
0.124, 0.074, 0.042, 0.18, 0.58
0.346, 0.226, 0.134, 0.176, 0.118
0.668, 0.294, 0.004, 0.022, 0.012
0.318, 0.35, 0.028, 0.138, 0.166
0.238, 0.316, 0.246, 0.172, 0.028
0.348, 0.282, 0.082, 0.274, 0.014
0.162, 0.488, 0.106, 0.116, 0.128
0.198, 0.428, 0.146, 0.16, 0.068
0.286, 0.264, 0.224, 0.122, 0.104
0.306, 0.152, 0.044, 0.148, 0.35
0.258, 0.284, 0.124, 0.222, 0.112
0.348, 0.252, 0.076, 0.188, 0.136
0.256, 0.318, 0.124, 0.13, 0.172
0.384, 0.166, 0.19, 0.138, 0.122
0.478, 0.222, 0.154, 0.104, 0.042
0.444, 0.168, 0.1, 0.122, 0.166
0.37, 0.186, 0.114, 0.192, 0.138
0.374, 0.422, 0.058, 0.124, 0.022
0.44, 0.246, 0.088, 0.148, 0.078
0.2, 0.266, 0.27, 0.186, 0.078
0.33, 0.276, 0.086, 0.112, 0.196
0.25, 0.228, 0.08, 0.34, 0.102
0.04, 0.124, 0.234, 0.208, 0.394
0.288, 0.192, 0.026, 0.128, 0.366
0.244, 0.308, 0.084, 0.216, 0.148
0.636, 0.288, 0.024, 0.044, 0.008
0.32, 0.318, 0.058, 0.148, 0.156
0.358, 0.206, 0.032, 0.094, 0.31
0.242, 0.232, 0.266, 0.2, 0.06
0.256, 0.346, 0.128, 0.096, 0.174
0.23, 0.168, 0.196, 0.278, 0.128
0.24, 0.232, 0.274, 0.14, 0.114
0.54, 0.312, 0.042, 0.056, 0.05
0.176, 0.164, 0.118, 0.402, 0.14
0.07, 0.302, 0.204, 0.26, 0.164
0.298, 0.186, 0.226, 0.196, 0.094
0.336, 0.244, 0.184, 0.194, 0.042
0.208, 0.348, 0.094, 0.168, 0.182
0.258, 0.27, 0.088, 0.216, 0.168
0.13, 0.512, 0.174, 0.134, 0.05
0.214, 0.184, 0.2, 0.238, 0.164
0.482, 0.166, 0.118, 0.13, 0.104
0.154, 0.228, 0.24, 0.28, 0.098
0.344, 0.364, 0.064, 0.176, 0.052
0.054, 0.074, 0.056, 0.36, 0.456
0.168, 0.222, 0.36, 0.13, 0.12
0.258, 0.252, 0.134, 0.246, 0.11
0.258, 0.226, 0.194, 0.186, 0.136
0.552, 0.256, 0.05, 0.062, 0.08
0.202, 0.136, 0.06, 0.126, 0.476
0.24, 0.452, 0.076, 0.186, 0.046
0.3, 0.324, 0.096, 0.178, 0.102
0.15, 0.146, 0.486, 0.13, 0.088
0.24, 0.25, 0.118, 0.338, 0.054
0.186, 0.226, 0.162, 0.296, 0.13
0.254, 0.086, 0.026, 0.046, 0.588
0.264, 0.192, 0.21, 0.23, 0.104
0.278, 0.218, 0.158, 0.166, 0.18
0.344, 0.264, 0.178, 0.174, 0.04
0.212, 0.354, 0.138, 0.158, 0.138
0.472, 0.218, 0.094, 0.12, 0.096
0.266, 0.176, 0.166, 0.266, 0.126
0.342, 0.232, 0.138, 0.196, 0.092
0.22, 0.234, 0.252, 0.194, 0.1
0.476, 0.234, 0.012, 0.186, 0.092
0.848, 0.05, 0.008, 0.058, 0.036
0.316, 0.284, 0.082, 0.288, 0.03
0.188, 0.196, 0.278, 0.236, 0.102
0.318, 0.196, 0.146, 0.188, 0.152
0.42, 0.192, 0.048, 0.244, 0.096
0.158, 0.336, 0.28, 0.158, 0.068
0.378, 0.414, 0.03, 0.154, 0.024
0.258, 0.232, 0.03, 0.056, 0.424
0.274, 0.27, 0.204, 0.15, 0.102
0.202, 0.206, 0.176, 0.29, 0.126
0.29, 0.208, 0.252, 0.168, 0.082
0.582, 0.202, 0.038, 0.122, 0.056
0.172, 0.236, 0.19, 0.272, 0.13
0.308, 0.226, 0.188, 0.22, 0.058
0.286, 0.254, 0.018, 0.194, 0.248
0.19, 0.28, 0.29, 0.098, 0.142
0.206, 0.18, 0.25, 0.234, 0.13
0.196, 0.132, 0.142, 0.296, 0.234
0.146, 0.37, 0.114, 0.324, 0.046
0.154, 0.214, 0.114, 0.25, 0.268
0.246, 0.238, 0.258, 0.13, 0.128
0.348, 0.192, 0.206, 0.152, 0.102
0.268, 0.3, 0.072, 0.304, 0.056
0.362, 0.276, 0.076, 0.146, 0.14
0.21, 0.154, 0.386, 0.164, 0.086
0.302, 0.23, 0.154, 0.212, 0.102
0.336, 0.246, 0.028, 0.368, 0.022
0.158, 0.12, 0.208, 0.412, 0.102
0.276, 0.216, 0.26, 0.12, 0.128
0.362, 0.19, 0.124, 0.132, 0.192
0.37, 0.318, 0.074, 0.216, 0.022
0.18, 0.148, 0.278, 0.23, 0.164
0.278, 0.196, 0.164, 0.22, 0.142
0.402, 0.192, 0.03, 0.134, 0.242
0.25, 0.252, 0.15, 0.234, 0.114
0.298, 0.42, 0.142, 0.116, 0.024
0.332, 0.216, 0.274, 0.122, 0.056
0.262, 0.294, 0.146, 0.202, 0.096
0.23, 0.216, 0.17, 0.24, 0.144
0.08, 0.374, 0.336, 0.144, 0.066
0.23, 0.29, 0.14, 0.178, 0.162
0.176, 0.2, 0.194, 0.344, 0.086
0.042, 0.188, 0.25, 0.212, 0.308
0.14, 0.126, 0.462, 0.152, 0.12
0.212, 0.368, 0.124, 0.232, 0.064
0.368, 0.27, 0.128, 0.21, 0.024
0.362, 0.226, 0.14, 0.136, 0.136
0.172, 0.472, 0.166, 0.138, 0.052
0.454, 0.178, 0.03, 0.168, 0.17
0.374, 0.272, 0.122, 0.134, 0.098
0.218, 0.216, 0.192, 0.184, 0.19
0.16, 0.356, 0.232, 0.124, 0.128
0.198, 0.33, 0.144, 0.214, 0.114
0.314, 0.252, 0.194, 0.12, 0.12
0.788, 0.144, 0.028, 0.032, 0.008
0.75, 0.14, 0.016, 0.04, 0.054
0.166, 0.192, 0.264, 0.252, 0.126
0.37, 0.124, 0.086, 0.244, 0.176
0.266, 0.25, 0.158, 0.212, 0.114
0.262, 0.276, 0.146, 0.22, 0.096
0.292, 0.322, 0.106, 0.246, 0.034
0.482, 0.402, 0.036, 0.048, 0.032
0.356, 0.126, 0.026, 0.18, 0.312
0.24, 0.16, 0.188, 0.272, 0.14
0.426, 0.256, 0.122, 0.144, 0.052
0.172, 0.096, 0.052, 0.254, 0.426
0.478, 0.19, 0.038, 0.152, 0.142
0.364, 0.366, 0.124, 0.124, 0.022
0.37, 0.298, 0.064, 0.152, 0.116
0.152, 0.23, 0.362, 0.092, 0.164
0.308, 0.202, 0.266, 0.156, 0.068
0.568, 0.248, 0.056, 0.092, 0.036
0.238, 0.204, 0.202, 0.226, 0.13
0.384, 0.392, 0.034, 0.048, 0.142
0.562, 0.202, 0.096, 0.094, 0.046
0.264, 0.21, 0.154, 0.194, 0.178
0.262, 0.632, 0.068, 0.038, 0
0.238, 0.108, 0.138, 0.346, 0.17
0.18, 0.252, 0.17, 0.284, 0.114
0.202, 0.348, 0.194, 0.168, 0.088
0.258, 0.156, 0.26, 0.206, 0.12
0.262, 0.198, 0.284, 0.096, 0.16
0.404, 0.286, 0.096, 0.074, 0.14
0.186, 0.202, 0.162, 0.21, 0.24
0.236, 0.192, 0.304, 0.164, 0.104
0.218, 0.228, 0.186, 0.22, 0.148
0.21, 0.186, 0.242, 0.2, 0.162
0.246, 0.184, 0.124, 0.264, 0.182
0.272, 0.342, 0.096, 0.162, 0.128
0.208, 0.168, 0.324, 0.158, 0.142
0.212, 0.226, 0.24, 0.248, 0.074
0.318, 0.224, 0.326, 0.12, 0.012
0.08, 0.088, 0.084, 0.158, 0.59
0.208, 0.188, 0.17, 0.29, 0.144
0.048, 0.048, 0.06, 0.292, 0.552
0.094, 0.302, 0.09, 0.45, 0.064
0.244, 0.232, 0.262, 0.178, 0.084
0.318, 0.296, 0.144, 0.138, 0.104
0.132, 0.504, 0.15, 0.118, 0.096
0.268, 0.268, 0.16, 0.174, 0.13
0.266, 0.234, 0.184, 0.182, 0.134
0.184, 0.172, 0.15, 0.252, 0.242
0.342, 0.344, 0.062, 0.128, 0.124
0.446, 0.252, 0.076, 0.1, 0.126
0.29, 0.234, 0.134, 0.172, 0.17
0.386, 0.35, 0.082, 0.17, 0.012
0.26, 0.56, 0.16, 0.018, 0.002
0.216, 0.164, 0.236, 0.266, 0.118
0.396, 0.14, 0.078, 0.294, 0.092
0.114, 0.08, 0.092, 0.196, 0.518
0.246, 0.182, 0.062, 0.458, 0.052
0.466, 0.346, 0.048, 0.096, 0.044
0.314, 0.262, 0.13, 0.176, 0.118
0.426, 0.266, 0.088, 0.152, 0.068
0.316, 0.254, 0.17, 0.168, 0.092
0.632, 0.224, 0.03, 0.076, 0.038
0.726, 0.186, 0.016, 0.042, 0.03
0.116, 0.116, 0.072, 0.516, 0.18
0.12, 0.156, 0.15, 0.346, 0.228
0.136, 0.24, 0.39, 0.118, 0.116
0.05, 0.174, 0.146, 0.4, 0.23
0.168, 0.74, 0.004, 0.05, 0.038
0.236, 0.238, 0.304, 0.182, 0.04
0.396, 0.192, 0.106, 0.146, 0.16
0.274, 0.226, 0.19, 0.136, 0.174
0.484, 0.23, 0.024, 0.15, 0.112
0.294, 0.538, 0.028, 0.116, 0.024
0.312, 0.294, 0.096, 0.206, 0.092
0.414, 0.344, 0.048, 0.072, 0.122
0.246, 0.234, 0.194, 0.21, 0.116
0.348, 0.302, 0.102, 0.112, 0.136
0.264, 0.196, 0.25, 0.176, 0.114
0.214, 0.148, 0.12, 0.368, 0.15
0.184, 0.318, 0.272, 0.156, 0.07
0.37, 0.176, 0.134, 0.256, 0.064
0.234, 0.124, 0.054, 0.11, 0.478
0.322, 0.172, 0.15, 0.298, 0.058
0.188, 0.41, 0.132, 0.14, 0.13
0.174, 0.398, 0.144, 0.174, 0.11
0.478, 0.096, 0.234, 0.142, 0.05
0.258, 0.156, 0.342, 0.216, 0.028
0.414, 0.136, 0.19, 0.174, 0.086
0.112, 0.248, 0.3, 0.126, 0.214
0.362, 0.224, 0.176, 0.172, 0.066
0.42, 0.142, 0.09, 0.3, 0.048
0.18, 0.23, 0.34, 0.114, 0.136
0.296, 0.224, 0.056, 0.186, 0.238
0.388, 0.394, 0.012, 0.134, 0.072
0.252, 0.24, 0.144, 0.228, 0.136
0.134, 0.198, 0.306, 0.236, 0.126
0.308, 0.208, 0.166, 0.198, 0.12
0.214, 0.152, 0.152, 0.31, 0.172
0.226, 0.324, 0.166, 0.194, 0.09
0.246, 0.23, 0.18, 0.286, 0.058
0.394, 0.316, 0.022, 0.166, 0.102
0.354, 0.416, 0.064, 0.126, 0.04
0.428, 0.322, 0.042, 0.124, 0.084
0.13, 0.156, 0.226, 0.378, 0.11
0.434, 0.182, 0.116, 0.128, 0.14
0.194, 0.428, 0.156, 0.148, 0.074
0.282, 0.22, 0.25, 0.186, 0.062
0.266, 0.264, 0.156, 0.194, 0.12
0.31, 0.128, 0.142, 0.208, 0.212
0.258, 0.556, 0.02, 0.142, 0.024
0.232, 0.358, 0.164, 0.16, 0.086
0.284, 0.516, 0.094, 0.06, 0.046
0.378, 0.304, 0.18, 0.066, 0.072
0.314, 0.254, 0.152, 0.164, 0.116
0.244, 0.534, 0.134, 0.062, 0.026
0.276, 0.142, 0.24, 0.256, 0.086
0.304, 0.224, 0.158, 0.25, 0.064
0.196, 0.192, 0.248, 0.222, 0.142
0.208, 0.296, 0.18, 0.224, 0.092
0.25, 0.17, 0.174, 0.264, 0.142
0.244, 0.18, 0.23, 0.168, 0.178
0.324, 0.26, 0.094, 0.126, 0.196
0.284, 0.396, 0.02, 0.088, 0.212
0.428, 0.238, 0.116, 0.184, 0.034
0.206, 0.26, 0.186, 0.192, 0.156
0.242, 0.22, 0.272, 0.16, 0.106
0.474, 0.324, 0.06, 0.098, 0.044
0.3, 0.24, 0.138, 0.202, 0.12
0.168, 0.118, 0.106, 0.514, 0.094
0.252, 0.146, 0.166, 0.39, 0.046
0.474, 0.166, 0.15, 0.154, 0.056
0.186, 0.438, 0.142, 0.15, 0.084
0.24, 0.242, 0.164, 0.212, 0.142
0.304, 0.186, 0.138, 0.236, 0.136
0.298, 0.152, 0.064, 0.184, 0.302
0.274, 0.23, 0.188, 0.192, 0.116
0.024, 0.008, 0.008, 0.952, 0.008
0.248, 0.226, 0.106, 0.254, 0.166
0.246, 0.24, 0.202, 0.194, 0.118
0.392, 0.18, 0.044, 0.28, 0.104
0.178, 0.208, 0.31, 0.182, 0.122
0.176, 0.362, 0.106, 0.162, 0.194
0.086, 0.2, 0.338, 0.258, 0.118
0.142, 0.266, 0.26, 0.178, 0.154
0.264, 0.19, 0.324, 0.15, 0.072
0.314, 0.258, 0.226, 0.126, 0.076
0.25, 0.366, 0.128, 0.146, 0.11
0.202, 0.51, 0.036, 0.09, 0.162
0.27, 0.226, 0.13, 0.232, 0.142
0.25, 0.162, 0.214, 0.324, 0.05
0.2, 0.182, 0.17, 0.276, 0.172
0.208, 0.176, 0.294, 0.174, 0.148
0.23, 0.25, 0.166, 0.226, 0.128
0.156, 0.218, 0.224, 0.226, 0.176
0.502, 0.228, 0.066, 0.18, 0.024
0.27, 0.328, 0.144, 0.186, 0.072
0.424, 0.212, 0.1, 0.152, 0.112
0.2, 0.242, 0.132, 0.3, 0.126
0.396, 0.38, 0.016, 0.112, 0.096
0.322, 0.426, 0.018, 0.186, 0.048
0.234, 0.166, 0.238, 0.256, 0.106
0.35, 0.284, 0.066, 0.118, 0.182
0.292, 0.226, 0.204, 0.152, 0.126
0.354, 0.184, 0.034, 0.164, 0.264
0.208, 0.514, 0.116, 0.106, 0.056
0.186, 0.176, 0.108, 0.42, 0.11
0.342, 0.226, 0.088, 0.218, 0.126
0.312, 0.384, 0.076, 0.192, 0.036
0.126, 0.32, 0.068, 0.11, 0.376
0.162, 0.196, 0.284, 0.19, 0.168
0.124, 0.102, 0.094, 0.416, 0.264
0.276, 0.28, 0.17, 0.2, 0.074
0.198, 0.27, 0.134, 0.198, 0.2
0.164, 0.36, 0.162, 0.204, 0.11
0.24, 0.49, 0.006, 0.106, 0.158
0.174, 0.188, 0.322, 0.212, 0.104
0.192, 0.312, 0.16, 0.25, 0.086
0.084, 0.052, 0.06, 0.178, 0.626
0.302, 0.186, 0.192, 0.254, 0.066
0.25, 0.248, 0.194, 0.186, 0.122
0.256, 0.208, 0.244, 0.204, 0.088
0.412, 0.32, 0.022, 0.124, 0.122
0.284, 0.182, 0.218, 0.236, 0.08
0.128, 0.504, 0.11, 0.178, 0.08
0.216, 0.456, 0.12, 0.186, 0.022
0.11, 0.384, 0.184, 0.096, 0.226
0.418, 0.182, 0.19, 0.176, 0.034
0.066, 0.428, 0.206, 0.18, 0.12
0.262, 0.324, 0.178, 0.158, 0.078
0.208, 0.232, 0.15, 0.236, 0.174
0.268, 0.41, 0.142, 0.142, 0.038
0.352, 0.22, 0.15, 0.106, 0.172
0.242, 0.2, 0.224, 0.238, 0.096
0.372, 0.256, 0.072, 0.104, 0.196
0.204, 0.47, 0.008, 0.302, 0.016
0.104, 0.212, 0.4, 0.176, 0.108
0.384, 0.234, 0.168, 0.138, 0.076
0.416, 0.21, 0.114, 0.216, 0.044
0.644, 0.188, 0.026, 0.072, 0.07
0.18, 0.532, 0.02, 0.116, 0.152
0.204, 0.168, 0.288, 0.216, 0.124
0.562, 0.266, 0.042, 0.072, 0.058
0.236, 0.418, 0.104, 0.176, 0.066
0.226, 0.18, 0.028, 0.256, 0.31
0.186, 0.122, 0.026, 0.224, 0.442
0.076, 0.07, 0.14, 0.268, 0.446
0.314, 0.25, 0.116, 0.14, 0.18
0.142, 0.142, 0.148, 0.27, 0.298
0.358, 0.344, 0.118, 0.152, 0.028
0.174, 0.216, 0.2, 0.062, 0.348
0.332, 0.264, 0.066, 0.23, 0.108
0.344, 0.186, 0.178, 0.186, 0.106
0.044, 0.16, 0.368, 0.238, 0.19
0.1, 0.228, 0.322, 0.252, 0.098
0.06, 0.076, 0.602, 0.184, 0.078
0.238, 0.2, 0.094, 0.21, 0.258
0.27, 0.208, 0.1, 0.236, 0.186
0.31, 0.234, 0.258, 0.156, 0.042
0.324, 0.19, 0.28, 0.128, 0.078
0.24, 0.368, 0.15, 0.17, 0.072
0.136, 0.368, 0.28, 0.194, 0.022
0.342, 0.192, 0.016, 0.144, 0.306
0.12, 0.088, 0.096, 0.342, 0.354
0.202, 0.202, 0.224, 0.222, 0.15
0.4, 0.13, 0.164, 0.234, 0.072
0.33, 0.258, 0.082, 0.132, 0.198
0.314, 0.244, 0.114, 0.216, 0.112
0.446, 0.128, 0.176, 0.112, 0.138
0.296, 0.168, 0.208, 0.176, 0.152
0.446, 0.196, 0.092, 0.114, 0.152
0.4, 0.252, 0.018, 0.166, 0.164
0.266, 0.386, 0.166, 0.1, 0.082
0.406, 0.226, 0.042, 0.132, 0.194
0.246, 0.242, 0.22, 0.212, 0.08
0.266, 0.182, 0.188, 0.26, 0.104
0.17, 0.138, 0.53, 0.112, 0.05
0.252, 0.228, 0.206, 0.2, 0.114
0.21, 0.618, 0.018, 0.08, 0.074
0.144, 0.598, 0.008, 0.202, 0.048
0.302, 0.286, 0.156, 0.126, 0.13
0.354, 0.408, 0.08, 0.116, 0.042
0.226, 0.436, 0.13, 0.156, 0.052
0.406, 0.21, 0.076, 0.12, 0.188
0.204, 0.31, 0.124, 0.16, 0.202
0.34, 0.288, 0.086, 0.192, 0.094
0.39, 0.31, 0.066, 0.104, 0.13
0.206, 0.242, 0.322, 0.158, 0.072
0.33, 0.322, 0.074, 0.234, 0.04
0.478, 0.084, 0.056, 0.176, 0.206
0.464, 0.158, 0.18, 0.104, 0.094
0.28, 0.422, 0.064, 0.1, 0.134
0.362, 0.29, 0.138, 0.176, 0.034
0.526, 0.19, 0.08, 0.09, 0.114
0.204, 0.232, 0.17, 0.25, 0.144
0.118, 0.51, 0.22, 0.114, 0.038
0.232, 0.37, 0.108, 0.18, 0.11
0.27, 0.242, 0.156, 0.126, 0.206
0.136, 0.27, 0.234, 0.206, 0.154
0.186, 0.332, 0.16, 0.214, 0.108
0.568, 0.25, 0.05, 0.078, 0.054
0.252, 0.224, 0.076, 0.204, 0.244
0.278, 0.16, 0.212, 0.182, 0.168
0.444, 0.302, 0.1, 0.124, 0.03
0.096, 0.136, 0.076, 0.288, 0.404
0.36, 0.458, 0.018, 0.086, 0.078
0.284, 0.264, 0.216, 0.154, 0.082
0.228, 0.424, 0.092, 0.208, 0.048
0.146, 0.218, 0.258, 0.216, 0.162
0.662, 0.244, 0.034, 0.046, 0.014
0.466, 0.142, 0.024, 0.108, 0.26
0.288, 0.29, 0.108, 0.138, 0.176
0.29, 0.25, 0.196, 0.138, 0.126
0.09, 0.28, 0.196, 0.282, 0.152
0.232, 0.196, 0.074, 0.386, 0.112
0.366, 0.176, 0.196, 0.138, 0.124
0.344, 0.174, 0.132, 0.226, 0.124
0.388, 0.124, 0.28, 0.144, 0.064
0.396, 0.13, 0.206, 0.16, 0.108
0.322, 0.452, 0.052, 0.14, 0.034
0.264, 0.226, 0.236, 0.22, 0.054
0.3, 0.43, 0.108, 0.11, 0.052
0.212, 0.2, 0.304, 0.166, 0.118
0.16, 0.61, 0.056, 0.112, 0.062
0.092, 0.152, 0.324, 0.206, 0.226
0.34, 0.29, 0.17, 0.166, 0.034
0.21, 0.388, 0.056, 0.248, 0.098
0.4, 0.272, 0.036, 0.18, 0.112
0.662, 0.124, 0.046, 0.046, 0.122
0.396, 0.226, 0.116, 0.204, 0.058
0.522, 0.302, 0.048, 0.102, 0.026
0.196, 0.498, 0.068, 0.208, 0.03
0.38, 0.222, 0.076, 0.132, 0.19
0.222, 0.458, 0.162, 0.104, 0.054
0.112, 0.468, 0.244, 0.15, 0.026
0.236, 0.314, 0.098, 0.148, 0.204
0.244, 0.228, 0.226, 0.156, 0.146
0.35, 0.242, 0.208, 0.104, 0.096
0.334, 0.154, 0.204, 0.19, 0.118
0.248, 0.09, 0.078, 0.136, 0.448
0.106, 0.178, 0.418, 0.194, 0.104
0.502, 0.142, 0.02, 0.106, 0.23
0.088, 0.252, 0.392, 0.158, 0.11
0.384, 0.222, 0.13, 0.2, 0.064
0.292, 0.176, 0.138, 0.328, 0.066
0.384, 0.2, 0.138, 0.194, 0.084
0.244, 0.18, 0.154, 0.196, 0.226
0.076, 0.14, 0.214, 0.39, 0.18
0.418, 0.1, 0.144, 0.25, 0.088
0.354, 0.266, 0.116, 0.122, 0.142
0.356, 0.194, 0.232, 0.136, 0.082
0.44, 0.212, 0.096, 0.14, 0.112
0.354, 0.228, 0.262, 0.142, 0.014
0.442, 0.204, 0.058, 0.242, 0.054
0.346, 0.094, 0.076, 0.246, 0.238
0.262, 0.246, 0.098, 0.328, 0.066
0.224, 0.266, 0.184, 0.21, 0.116
0.026, 0.178, 0.16, 0.522, 0.114
0.342, 0.264, 0.146, 0.166, 0.082
0.686, 0.17, 0.022, 0.032, 0.09
0.22, 0.198, 0.324, 0.128, 0.13
0.064, 0.152, 0.214, 0.29, 0.28
0.154, 0.268, 0.128, 0.32, 0.13
0.526, 0.276, 0.03, 0.05, 0.118
0.168, 0.248, 0.212, 0.27, 0.102
0.338, 0.214, 0.098, 0.17, 0.18
0.274, 0.292, 0.174, 0.17, 0.09
0.21, 0.466, 0.048, 0.168, 0.108
0.254, 0.352, 0.004, 0.142, 0.248
0.196, 0.24, 0.208, 0.226, 0.13
0.294, 0.104, 0.224, 0.248, 0.13
0.122, 0.032, 0.032, 0.802, 0.012
0.148, 0.21, 0.092, 0.382, 0.168
0.236, 0.222, 0.248, 0.288, 0.006
0.162, 0.506, 0.2, 0.094, 0.038
0.356, 0.292, 0.1, 0.126, 0.126
0.254, 0.234, 0.24, 0.134, 0.138
0.152, 0.318, 0.22, 0.166, 0.144
0.42, 0.204, 0.014, 0.184, 0.178
0.322, 0.308, 0.094, 0.132, 0.144
0.074, 0.106, 0.496, 0.194, 0.13
0.372, 0.26, 0.114, 0.182, 0.072
0.3, 0.266, 0.178, 0.19, 0.066
0.146, 0.194, 0.432, 0.176, 0.052
0.358, 0.424, 0.076, 0.11, 0.032
0.314, 0.276, 0.026, 0.124, 0.26
0.218, 0.2, 0.206, 0.26, 0.116
0.288, 0.178, 0.094, 0.134, 0.306
0.574, 0.118, 0.158, 0.104, 0.046
0.13, 0.162, 0.226, 0.26, 0.222
0.242, 0.272, 0.182, 0.218, 0.086
0.048, 0.606, 0.124, 0.134, 0.088
0.36, 0.268, 0.106, 0.212, 0.054
0.402, 0.256, 0.11, 0.22, 0.012
0.198, 0.33, 0.178, 0.148, 0.146
0.19, 0.23, 0.466, 0.05, 0.064
0.294, 0.286, 0.068, 0.142, 0.21
0.048, 0.238, 0.356, 0.182, 0.176
0.378, 0.166, 0.17, 0.218, 0.068
0.294, 0.216, 0.206, 0.23, 0.054
0.378, 0.31, 0.092, 0.13, 0.09
0.136, 0.192, 0.302, 0.258, 0.112
0.202, 0.256, 0.236, 0.234, 0.072
0.154, 0.458, 0.11, 0.164, 0.114
0.248, 0.188, 0.162, 0.272, 0.13
0.234, 0.318, 0.162, 0.106, 0.18
0.236, 0.226, 0.214, 0.228, 0.096
0.552, 0.318, 0.018, 0.078, 0.034
0.374, 0.256, 0.076, 0.148, 0.146
0.22, 0.226, 0.234, 0.198, 0.122
0.38, 0.34, 0.04, 0.108, 0.132
0.414, 0.296, 0.05, 0.156, 0.084
0.144, 0.44, 0.182, 0.14, 0.094
